review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
rev_005120,ord_005120,3,Bom,,2018-12-09 10:00:00,
rev_005121,ord_005121,3,,Produto chegou rapido,2018-09-03 13:49:00,
rev_005122,ord_005122,5,,Otima qualidade,2018-02-12 13:02:00,2018-02-12 13:02:00
rev_005123,ord_005123,5,,Recomendo a todos,2018-09-27 21:37:00,2018-09-27 21:37:00
rev_005124,ord_005124,5,Otimo,Recomendo a todos,2017-12-19 22:34:00,2017-12-25 22:34:00
rev_005125,ord_005125,5,Recomendo,,2018-04-22 15:30:00,
rev_005127,ord_005127,2,Bom,,2017-08-28 14:17:00,2017-09-02 14:17:00
rev_005128,ord_005128,3,,Recomendo a todos,2017-12-12 20:57:00,
rev_005129,ord_005129,5,,Recomendo a todos,2018-11-24 15:47:00,2018-11-30 15:47:00
rev_005130,ord_005130,3,,,2018-03-20 11:55:00,
rev_005132,ord_005132,5,,,2017-03-13 16:49:00,2017-03-17 16:49:00
rev_005133,ord_005133,4,,Otima qualidade,2018-02-15 16:57:00,2018-02-24 16:57:00
rev_005134,ord_005134,4,,,2018-04-14 17:27:00,2018-04-20 17:27:00
rev_005135,ord_005135,1,,,2018-02-11 11:54:00,2018-02-19 11:54:00
rev_005137,ord_005137,3,,Produto com defeito,2018-01-03 08:06:00,2018-01-12 08:06:00
rev_005138,ord_005138,5,,Produto chegou rapido,2018-07-06 11:29:00,2018-07-12 11:29:00
rev_005139,ord_005139,5,Excelente,Otima qualidade,2018-12-07 12:27:00,
rev_005140,ord_005140,3,Péssimo,Recomendo a todos,2018-07-22 14:26:00,2018-07-23 14:26:00
rev_005141,ord_005141,4,Otimo,,2018-07-26 08:32:00,2018-07-29 08:32:00
rev_005142,ord_005142,5,Recomendo,,2018-11-02 12:32:00,2018-11-02 12:32:00
rev_005143,ord_005143,5,Excelente,Produto chegou rapido,2017-08-11 08:52:00,2017-08-11 08:52:00
rev_005144,ord_005144,5,,Produto chegou rapido,2017-12-06 18:20:00,
rev_005146,ord_005146,5,Excelente,,2017-12-20 22:42:00,
rev_005147,ord_005147,3,,,2019-01-17 14:38:00,
rev_005148,ord_005148,3,Bom,,2017-12-03 08:49:00,2017-12-11 08:49:00
rev_005149,ord_005149,5,,,2018-11-23 16:18:00,2018-11-28 16:18:00
rev_005150,ord_005150,5,,Otima qualidade,2017-05-18 18:00:00,
rev_005151,ord_005151,4,,,2018-03-17 15:56:00,2018-03-18 15:56:00
rev_005152,ord_005152,3,Bom,,2017-12-25 19:02:00,
rev_005153,ord_005153,3,,,2017-08-28 16:40:00,
rev_005154,ord_005154,5,,Otima qualidade,2018-01-05 15:19:00,
rev_005156,ord_005156,4,,Produto chegou rapido,2018-03-31 22:50:00,2018-04-01 22:50:00
rev_005158,ord_005158,1,Otimo,,2018-12-13 18:08:00,2018-12-18 18:08:00
rev_005159,ord_005159,5,Recomendo,Recomendo a todos,2018-04-05 19:45:00,2018-04-09 19:45:00
rev_005160,ord_005160,5,Excelente,Recomendo a todos,2018-12-30 19:01:00,2019-01-06 19:01:00
rev_005161,ord_005161,5,Excelente,Atrasou a entrega,2017-04-13 14:16:00,2017-04-21 14:16:00
rev_005162,ord_005162,1,,Recomendo a todos,2017-11-11 21:32:00,2017-11-14 21:32:00
rev_005163,ord_005163,3,Recomendo,Atrasou a entrega,2018-02-24 17:26:00,2018-03-03 17:26:00
rev_005164,ord_005164,5,Excelente,,2018-06-08 09:37:00,2018-06-14 09:37:00
rev_005165,ord_005165,1,,Produto chegou rapido,2018-05-21 17:22:00,
rev_005166,ord_005166,5,,Produto com defeito,2018-06-04 17:23:00,2018-06-09 17:23:00
rev_005167,ord_005167,5,,Otima qualidade,2018-12-02 17:20:00,2018-12-07 17:20:00
rev_005168,ord_005168,3,Recomendo,,2017-11-02 19:53:00,
rev_005169,ord_005169,5,Recomendo,,2018-10-29 15:01:00,
rev_005171,ord_005171,5,,,2018-04-09 18:21:00,
rev_005172,ord_005172,5,Recomendo,,2017-11-27 16:21:00,2017-11-27 16:21:00
rev_005173,ord_005173,5,Péssimo,Produto com defeito,2017-12-09 19:43:00,2017-12-10 19:43:00
rev_005174,ord_005174,5,,,2018-01-25 17:23:00,
rev_005175,ord_005175,2,,,2018-09-23 10:36:00,
rev_005176,ord_005176,5,,,2018-03-20 13:54:00,2018-03-27 13:54:00
rev_005178,ord_005178,4,,,2018-09-15 19:30:00,2018-09-15 19:30:00
rev_005179,ord_005179,5,,,2018-07-26 22:42:00,2018-07-27 22:42:00
rev_005180,ord_005180,5,,,2018-12-24 08:23:00,2018-12-25 08:23:00
rev_005181,ord_005181,4,Recomendo,Otima qualidade,2018-05-13 20:46:00,2018-05-16 20:46:00
rev_005182,ord_005182,4,Excelente,Otima qualidade,2018-07-15 10:10:00,2018-07-24 10:10:00
rev_005185,ord_005185,5,Bom,,2018-03-03 20:12:00,
rev_005186,ord_005186,5,,Produto chegou rapido,2017-07-05 13:43:00,
rev_005188,ord_005188,4,,,2018-09-01 17:00:00,
rev_005189,ord_005189,5,,Produto chegou rapido,2018-06-16 22:40:00,
rev_005190,ord_005190,4,Péssimo,,2018-04-04 18:30:00,2018-04-05 18:30:00
rev_005191,ord_005191,5,,Produto chegou rapido,2018-09-03 17:57:00,2018-09-05 17:57:00
rev_005192,ord_005192,5,Bom,Atrasou a entrega,2017-06-27 08:14:00,
rev_005193,ord_005193,2,Otimo,,2017-12-01 18:07:00,
rev_005194,ord_005194,4,Excelente,,2017-06-22 11:01:00,
rev_005195,ord_005195,4,Excelente,,2017-06-24 08:26:00,
rev_005196,ord_005196,5,Otimo,,2017-02-25 17:06:00,2017-02-27 17:06:00
rev_005197,ord_005197,1,Otimo,Otima qualidade,2018-09-12 22:46:00,2018-09-13 22:46:00
rev_005198,ord_005198,5,,,2017-10-08 17:04:00,2017-10-08 17:04:00
rev_005200,ord_005200,1,,Produto chegou rapido,2018-12-12 11:32:00,2018-12-19 11:32:00
rev_005201,ord_005201,4,Péssimo,Produto chegou rapido,2017-08-06 16:41:00,
rev_005202,ord_005202,5,Otimo,,2018-08-17 21:07:00,
rev_005203,ord_005203,2,Bom,Otima qualidade,2018-03-09 08:05:00,2018-03-17 08:05:00
rev_005204,ord_005204,5,,Atrasou a entrega,2018-12-07 12:21:00,
rev_005205,ord_005205,3,Péssimo,,2018-04-09 21:31:00,2018-04-15 21:31:00
rev_005207,ord_005207,4,Excelente,Produto chegou rapido,2017-11-26 22:19:00,2017-11-27 22:19:00
rev_005208,ord_005208,4,,,2018-12-03 18:16:00,2018-12-06 18:16:00
rev_005209,ord_005209,5,,Otima qualidade,2017-09-28 11:58:00,2017-09-29 11:58:00
rev_005212,ord_005212,5,,,2018-07-16 19:21:00,2018-07-23 19:21:00
rev_005213,ord_005213,1,,Produto chegou rapido,2018-03-03 14:18:00,
rev_005215,ord_005215,5,Bom,Recomendo a todos,2017-06-21 19:37:00,2017-06-23 19:37:00
rev_005216,ord_005216,5,Otimo,Produto chegou rapido,2017-11-24 22:36:00,
rev_005217,ord_005217,5,,,2018-09-22 22:41:00,2018-09-25 22:41:00
rev_005218,ord_005218,5,Bom,,2018-09-04 08:09:00,2018-09-07 08:09:00
rev_005220,ord_005220,3,Otimo,Otima qualidade,2018-03-19 10:47:00,2018-03-25 10:47:00
rev_005221,ord_005221,1,Otimo,Recomendo a todos,2017-05-28 13:13:00,2017-06-06 13:13:00
rev_005222,ord_005222,4,Recomendo,Recomendo a todos,2018-08-29 10:18:00,2018-09-04 10:18:00
rev_005223,ord_005223,5,,,2018-10-17 20:27:00,
rev_005224,ord_005224,3,,,2018-12-02 22:42:00,2018-12-05 22:42:00
rev_005226,ord_005226,5,Péssimo,,2017-12-14 22:54:00,2017-12-14 22:54:00
rev_005227,ord_005227,2,,Produto chegou rapido,2017-10-24 09:19:00,
rev_005228,ord_005228,5,Excelente,Otima qualidade,2018-12-06 19:58:00,2018-12-11 19:58:00
rev_005229,ord_005229,4,Excelente,Recomendo a todos,2017-07-16 21:17:00,2017-07-23 21:17:00
rev_005232,ord_005232,2,Excelente,Otima qualidade,2018-09-18 20:50:00,2018-09-24 20:50:00
rev_005233,ord_005233,5,Excelente,,2018-08-12 21:27:00,2018-08-20 21:27:00
rev_005234,ord_005234,1,Bom,Produto com defeito,2019-01-06 12:52:00,
rev_005236,ord_005236,5,Recomendo,Otima qualidade,2017-11-07 15:35:00,2017-11-12 15:35:00
rev_005237,ord_005237,1,Bom,Recomendo a todos,2018-01-07 11:14:00,2018-01-07 11:14:00
rev_005238,ord_005238,4,,Produto chegou rapido,2018-10-02 17:15:00,
rev_005239,ord_005239,5,Excelente,,2017-09-16 18:59:00,
rev_005240,ord_005240,4,,Otima qualidade,2018-12-12 09:55:00,
rev_005241,ord_005241,4,Bom,Atrasou a entrega,2018-04-21 10:08:00,2018-04-23 10:08:00
rev_005242,ord_005242,5,Bom,,2018-10-14 20:12:00,2018-10-21 20:12:00
rev_005244,ord_005244,5,Excelente,,2018-03-30 09:12:00,2018-04-05 09:12:00
rev_005245,ord_005245,4,Excelente,Produto chegou rapido,2018-09-20 15:17:00,2018-09-22 15:17:00
rev_005246,ord_005246,1,Otimo,Produto com defeito,2018-01-07 11:50:00,2018-01-12 11:50:00
rev_005247,ord_005247,4,,Recomendo a todos,2018-10-20 10:05:00,2018-10-26 10:05:00
rev_005248,ord_005248,5,,,2018-10-21 09:52:00,2018-10-27 09:52:00
rev_005249,ord_005249,5,Excelente,,2018-05-22 15:58:00,
rev_005250,ord_005250,5,,Atrasou a entrega,2017-09-24 20:16:00,
rev_005251,ord_005251,4,Péssimo,,2019-01-05 19:27:00,
rev_005253,ord_005253,4,Excelente,,2018-06-30 19:12:00,2018-07-04 19:12:00
rev_005254,ord_005254,2,,,2019-01-11 08:43:00,2019-01-15 08:43:00
rev_005257,ord_005257,5,,,2018-03-18 16:53:00,
rev_005259,ord_005259,4,,Otima qualidade,2018-05-10 17:09:00,2018-05-16 17:09:00
rev_005260,ord_005260,1,,Otima qualidade,2018-08-07 15:58:00,2018-08-15 15:58:00
rev_005262,ord_005262,3,Bom,,2017-10-16 11:03:00,2017-10-21 11:03:00
rev_005263,ord_005263,1,,Recomendo a todos,2018-09-01 14:14:00,2018-09-08 14:14:00
rev_005264,ord_005264,5,,,2018-10-01 22:19:00,2018-10-07 22:19:00
rev_005265,ord_005265,1,,Produto chegou rapido,2019-01-02 08:26:00,2019-01-08 08:26:00
rev_005266,ord_005266,5,Recomendo,,2017-10-16 19:41:00,2017-10-23 19:41:00
rev_005268,ord_005268,5,,,2017-08-03 15:33:00,
rev_005269,ord_005269,1,Otimo,Otima qualidade,2017-06-22 08:00:00,
rev_005270,ord_005270,5,Recomendo,Produto com defeito,2018-08-29 19:23:00,2018-08-29 19:23:00
rev_005271,ord_005271,4,,Atrasou a entrega,2018-02-27 18:56:00,2018-03-03 18:56:00
rev_005273,ord_005273,1,,,2017-11-19 11:44:00,2017-11-26 11:44:00
rev_005274,ord_005274,4,,,2017-09-24 10:18:00,2017-09-28 10:18:00
rev_005275,ord_005275,4,,,2018-05-21 15:29:00,
rev_005276,ord_005276,3,Recomendo,,2017-06-18 08:50:00,
rev_005277,ord_005277,5,,,2017-11-07 08:52:00,
rev_005278,ord_005278,5,,,2017-08-10 11:42:00,2017-08-18 11:42:00
rev_005280,ord_005280,5,Excelente,,2018-09-21 16:04:00,
rev_005281,ord_005281,5,Péssimo,Produto com defeito,2017-06-19 21:07:00,2017-06-19 21:07:00
rev_005282,ord_005282,5,,,2018-06-21 17:00:00,2018-06-23 17:00:00
rev_005284,ord_005284,5,Péssimo,Produto chegou rapido,2018-04-30 15:01:00,2018-05-03 15:01:00
rev_005285,ord_005285,5,,,2018-04-03 11:26:00,2018-04-10 11:26:00
rev_005286,ord_005286,5,Otimo,Recomendo a todos,2018-07-23 18:35:00,2018-08-01 18:35:00
rev_005287,ord_005287,4,,Atrasou a entrega,2018-11-03 11:35:00,2018-11-08 11:35:00
rev_005288,ord_005288,5,Otimo,,2017-08-02 11:33:00,
rev_005290,ord_005290,5,Recomendo,,2017-04-15 11:31:00,2017-04-24 11:31:00
rev_005291,ord_005291,5,Otimo,Recomendo a todos,2018-04-06 16:58:00,2018-04-15 16:58:00
rev_005292,ord_005292,4,Recomendo,,2018-04-29 15:26:00,2018-05-03 15:26:00
rev_005293,ord_005293,1,Péssimo,Recomendo a todos,2017-08-24 15:52:00,2017-08-28 15:52:00
rev_005296,ord_005296,5,Bom,Atrasou a entrega,2017-03-18 18:28:00,2017-03-25 18:28:00
rev_005297,ord_005297,5,,,2018-05-28 11:41:00,
rev_005298,ord_005298,5,Recomendo,,2017-07-15 12:53:00,2017-07-23 12:53:00
rev_005299,ord_005299,4,,Recomendo a todos,2018-10-28 17:26:00,2018-11-03 17:26:00
rev_005300,ord_005300,5,Recomendo,Otima qualidade,2018-11-26 11:45:00,2018-12-02 11:45:00
rev_005302,ord_005302,5,Excelente,Recomendo a todos,2017-07-22 18:47:00,
rev_005303,ord_005303,5,,Recomendo a todos,2018-02-13 09:01:00,2018-02-22 09:01:00
rev_005304,ord_005304,5,Bom,,2018-12-03 17:00:00,2018-12-05 17:00:00
rev_005306,ord_005306,1,,Atrasou a entrega,2017-05-29 16:43:00,2017-05-29 16:43:00
rev_005307,ord_005307,5,,,2018-12-30 14:57:00,
rev_005309,ord_005309,5,,Otima qualidade,2017-12-16 18:47:00,2017-12-21 18:47:00
rev_005310,ord_005310,5,,,2018-12-13 11:48:00,
rev_005311,ord_005311,5,Excelente,Otima qualidade,2018-12-20 14:51:00,2018-12-22 14:51:00
rev_005312,ord_005312,5,Bom,Recomendo a todos,2018-04-07 12:41:00,
rev_005313,ord_005313,5,Excelente,Otima qualidade,2017-12-03 11:08:00,
rev_005314,ord_005314,5,,Otima qualidade,2018-04-05 18:40:00,2018-04-06 18:40:00
rev_005315,ord_005315,4,,,2017-09-25 12:36:00,2017-09-29 12:36:00
rev_005316,ord_005316,4,,,2018-04-07 22:20:00,2018-04-09 22:20:00
rev_005317,ord_005317,5,Excelente,Otima qualidade,2017-10-06 15:12:00,
rev_005318,ord_005318,4,Recomendo,Recomendo a todos,2018-07-02 15:53:00,2018-07-10 15:53:00
rev_005319,ord_005319,2,,,2018-09-30 17:08:00,2018-10-01 17:08:00
rev_005320,ord_005320,1,Bom,,2019-01-09 19:25:00,2019-01-14 19:25:00
rev_005321,ord_005321,1,,Otima qualidade,2018-10-29 08:37:00,2018-11-02 08:37:00
rev_005322,ord_005322,5,Bom,,2017-05-01 12:58:00,2017-05-03 12:58:00
rev_005323,ord_005323,3,,Recomendo a todos,2017-09-12 22:40:00,2017-09-18 22:40:00
rev_005324,ord_005324,5,Otimo,Recomendo a todos,2018-04-27 17:18:00,
rev_005326,ord_005326,5,Excelente,,2017-02-14 14:19:00,2017-02-16 14:19:00
rev_005327,ord_005327,4,,,2018-09-25 22:17:00,
rev_005328,ord_005328,3,Otimo,,2017-12-24 11:49:00,2017-12-24 11:49:00
rev_005329,ord_005329,5,,Produto chegou rapido,2017-04-16 20:22:00,2017-04-16 20:22:00
rev_005330,ord_005330,4,,,2018-04-30 09:05:00,2018-05-03 09:05:00
rev_005331,ord_005331,4,Bom,Produto chegou rapido,2018-12-29 15:52:00,2019-01-06 15:52:00
rev_005332,ord_005332,4,,Produto chegou rapido,2018-08-12 13:01:00,2018-08-15 13:01:00
rev_005333,ord_005333,1,,Produto chegou rapido,2017-07-22 13:00:00,2017-07-26 13:00:00
rev_005334,ord_005334,5,,,2018-05-03 14:28:00,2018-05-12 14:28:00
rev_005335,ord_005335,2,Recomendo,Recomendo a todos,2018-12-10 18:04:00,2018-12-11 18:04:00
rev_005336,ord_005336,5,Bom,Produto chegou rapido,2017-04-04 15:10:00,2017-04-09 15:10:00
rev_005337,ord_005337,3,Excelente,,2018-07-17 14:59:00,2018-07-26 14:59:00
rev_005338,ord_005338,5,Excelente,Otima qualidade,2018-08-28 19:50:00,2018-08-30 19:50:00
rev_005339,ord_005339,4,Excelente,Produto chegou rapido,2018-08-19 08:45:00,
rev_005341,ord_005341,4,,Otima qualidade,2018-12-03 19:02:00,2018-12-11 19:02:00
rev_005342,ord_005342,4,Otimo,Recomendo a todos,2017-12-17 19:50:00,2017-12-22 19:50:00
rev_005343,ord_005343,5,Excelente,Produto chegou rapido,2017-03-19 11:28:00,
rev_005345,ord_005345,4,Recomendo,Recomendo a todos,2018-03-11 09:18:00,2018-03-18 09:18:00
rev_005346,ord_005346,4,,Produto chegou rapido,2017-03-19 09:30:00,
rev_005347,ord_005347,4,,Recomendo a todos,2018-09-27 08:00:00,2018-10-04 08:00:00
rev_005348,ord_005348,5,Bom,,2018-11-15 17:15:00,
rev_005349,ord_005349,5,,,2017-02-06 13:20:00,2017-02-09 13:20:00
rev_005352,ord_005352,3,,,2017-03-01 14:33:00,2017-03-10 14:33:00
rev_005353,ord_005353,5,,Atrasou a entrega,2018-09-11 19:11:00,2018-09-15 19:11:00
rev_005354,ord_005354,4,,,2019-01-13 09:35:00,2019-01-22 09:35:00
rev_005355,ord_005355,2,Bom,Atrasou a entrega,2018-10-11 21:14:00,2018-10-17 21:14:00
rev_005356,ord_005356,3,Excelente,Otima qualidade,2018-04-14 09:24:00,2018-04-21 09:24:00
rev_005357,ord_005357,3,Excelente,Otima qualidade,2018-12-03 16:37:00,2018-12-11 16:37:00
rev_005360,ord_005360,5,,,2017-10-04 21:32:00,2017-10-06 21:32:00
rev_005362,ord_005362,5,,,2018-01-07 19:12:00,2018-01-13 19:12:00
rev_005364,ord_005364,5,,Produto chegou rapido,2017-08-11 11:26:00,
rev_005365,ord_005365,4,Recomendo,,2018-11-06 10:50:00,2018-11-12 10:50:00
rev_005367,ord_005367,5,Otimo,Otima qualidade,2017-12-17 09:56:00,2017-12-21 09:56:00
rev_005368,ord_005368,4,Bom,,2017-10-15 12:39:00,2017-10-15 12:39:00
rev_005369,ord_005369,3,,,2017-06-15 13:33:00,2017-06-16 13:33:00
rev_005370,ord_005370,5,,Produto chegou rapido,2017-06-06 16:17:00,2017-06-14 16:17:00
rev_005371,ord_005371,2,Excelente,,2018-07-06 14:35:00,2018-07-13 14:35:00
rev_005372,ord_005372,3,Otimo,,2017-05-30 11:07:00,2017-06-05 11:07:00
rev_005373,ord_005373,2,Recomendo,Produto chegou rapido,2019-01-02 10:24:00,2019-01-07 10:24:00
rev_005374,ord_005374,1,,,2017-11-09 11:17:00,2017-11-09 11:17:00
rev_005375,ord_005375,5,,,2017-02-21 18:40:00,2017-03-02 18:40:00
rev_005376,ord_005376,5,,Atrasou a entrega,2018-11-11 22:45:00,2018-11-13 22:45:00
rev_005377,ord_005377,5,Excelente,,2018-01-03 14:55:00,2018-01-09 14:55:00
rev_005378,ord_005378,5,,Otima qualidade,2017-12-22 21:13:00,2017-12-27 21:13:00
rev_005379,ord_005379,5,Bom,,2017-06-21 10:53:00,
rev_005380,ord_005380,3,Otimo,,2018-07-22 21:50:00,
rev_005381,ord_005381,4,Excelente,Otima qualidade,2017-12-30 14:51:00,
rev_005382,ord_005382,5,Recomendo,Otima qualidade,2018-10-27 19:44:00,
rev_005383,ord_005383,1,Bom,Produto chegou rapido,2018-07-08 17:16:00,2018-07-08 17:16:00
rev_005384,ord_005384,5,Bom,,2018-11-28 19:52:00,
rev_005385,ord_005385,5,,Recomendo a todos,2018-06-27 21:35:00,2018-07-02 21:35:00
rev_005386,ord_005386,1,,Otima qualidade,2018-10-12 08:44:00,2018-10-17 08:44:00
rev_005387,ord_005387,5,Recomendo,,2018-08-10 11:12:00,
rev_005388,ord_005388,5,Excelente,,2018-03-27 09:09:00,2018-03-28 09:09:00
rev_005389,ord_005389,3,,Produto chegou rapido,2018-08-02 15:16:00,2018-08-02 15:16:00
rev_005390,ord_005390,5,,Atrasou a entrega,2018-07-21 13:30:00,2018-07-27 13:30:00
rev_005393,ord_005393,5,,Atrasou a entrega,2017-11-05 12:00:00,2017-11-13 12:00:00
rev_005394,ord_005394,5,,,2018-05-18 20:04:00,2018-05-24 20:04:00
rev_005395,ord_005395,4,,,2017-06-03 19:19:00,2017-06-06 19:19:00
rev_005396,ord_005396,5,Bom,,2017-02-27 20:10:00,2017-03-04 20:10:00
rev_005397,ord_005397,3,Excelente,Recomendo a todos,2017-02-12 10:24:00,
rev_005398,ord_005398,4,Otimo,,2017-08-01 14:43:00,
rev_005399,ord_005399,5,,,2017-02-12 17:59:00,
rev_005400,ord_005400,5,,,2017-06-23 18:12:00,2017-06-27 18:12:00
rev_005401,ord_005401,5,,Recomendo a todos,2018-06-01 09:15:00,2018-06-07 09:15:00
rev_005402,ord_005402,2,,,2018-02-11 22:46:00,
rev_005403,ord_005403,3,,Produto chegou rapido,2019-01-09 19:16:00,2019-01-12 19:16:00
rev_005404,ord_005404,1,Otimo,,2018-10-27 15:42:00,2018-10-28 15:42:00
rev_005405,ord_005405,4,,,2017-07-06 22:35:00,2017-07-13 22:35:00
rev_005406,ord_005406,3,Otimo,,2018-02-18 08:51:00,2018-02-23 08:51:00
rev_005407,ord_005407,4,,Recomendo a todos,2018-03-02 22:02:00,2018-03-04 22:02:00
rev_005408,ord_005408,5,,,2018-01-07 13:58:00,2018-01-09 13:58:00
rev_005410,ord_005410,5,Péssimo,Produto chegou rapido,2018-07-29 22:01:00,
rev_005411,ord_005411,2,Péssimo,,2018-07-14 10:29:00,2018-07-14 10:29:00
rev_005412,ord_005412,5,Otimo,,2017-12-25 17:24:00,2017-12-30 17:24:00
rev_005413,ord_005413,5,Bom,Produto com defeito,2018-08-20 12:15:00,2018-08-24 12:15:00
rev_005414,ord_005414,4,Péssimo,Otima qualidade,2017-11-12 17:58:00,2017-11-19 17:58:00
rev_005415,ord_005415,5,Otimo,,2018-11-07 20:10:00,2018-11-07 20:10:00
rev_005416,ord_005416,3,,,2019-01-06 10:15:00,2019-01-10 10:15:00
rev_005417,ord_005417,4,Recomendo,,2017-11-23 18:00:00,2017-12-02 18:00:00
rev_005418,ord_005418,4,,,2018-10-13 18:34:00,
rev_005419,ord_005419,5,Otimo,Otima qualidade,2018-10-30 17:51:00,2018-11-07 17:51:00
rev_005423,ord_005423,3,Péssimo,Otima qualidade,2018-02-15 08:42:00,2018-02-20 08:42:00
rev_005424,ord_005424,5,,Recomendo a todos,2017-09-04 17:24:00,2017-09-11 17:24:00
rev_005425,ord_005425,5,Péssimo,Recomendo a todos,2018-07-05 19:28:00,2018-07-11 19:28:00
rev_005426,ord_005426,3,,Recomendo a todos,2018-02-28 11:35:00,2018-03-09 11:35:00
rev_005427,ord_005427,2,Recomendo,,2017-05-05 13:58:00,2017-05-09 13:58:00
rev_005428,ord_005428,5,Excelente,Otima qualidade,2019-01-12 18:44:00,2019-01-16 18:44:00
rev_005429,ord_005429,4,Excelente,,2017-10-12 18:41:00,
rev_005433,ord_005433,4,Recomendo,Otima qualidade,2018-09-10 08:39:00,2018-09-18 08:39:00
rev_005435,ord_005435,5,,Produto com defeito,2018-04-13 15:36:00,2018-04-13 15:36:00
rev_005436,ord_005436,3,,Produto chegou rapido,2018-04-28 17:18:00,2018-05-01 17:18:00
rev_005437,ord_005437,5,Otimo,Recomendo a todos,2018-12-20 17:13:00,2018-12-24 17:13:00
rev_005438,ord_005438,5,Otimo,Produto chegou rapido,2018-12-07 19:05:00,2018-12-10 19:05:00
rev_005440,ord_005440,5,,,2018-01-16 08:58:00,
rev_005441,ord_005441,3,,Atrasou a entrega,2018-04-19 08:31:00,
rev_005442,ord_005442,5,Otimo,,2018-12-15 22:40:00,2018-12-20 22:40:00
rev_005443,ord_005443,2,Péssimo,Recomendo a todos,2018-10-31 17:41:00,2018-11-05 17:41:00
rev_005444,ord_005444,4,Recomendo,,2018-01-29 18:09:00,2018-02-04 18:09:00
rev_005445,ord_005445,5,,Recomendo a todos,2018-12-08 12:11:00,
rev_005446,ord_005446,5,Recomendo,,2018-01-14 11:12:00,2018-01-19 11:12:00
rev_005447,ord_005447,2,,Otima qualidade,2017-10-31 17:55:00,
rev_005448,ord_005448,5,Péssimo,,2018-06-16 16:00:00,2018-06-24 16:00:00
rev_005450,ord_005450,2,,,2018-07-10 19:22:00,2018-07-16 19:22:00
rev_005451,ord_005451,4,,,2018-02-05 14:39:00,2018-02-07 14:39:00
rev_005452,ord_005452,4,Recomendo,Otima qualidade,2018-10-06 18:13:00,
rev_005453,ord_005453,5,Péssimo,,2018-12-24 16:57:00,2018-12-29 16:57:00
rev_005454,ord_005454,5,,,2017-11-10 08:19:00,2017-11-10 08:19:00
rev_005455,ord_005455,5,Excelente,,2018-04-29 16:55:00,
rev_005457,ord_005457,5,,Produto com defeito,2017-08-04 16:24:00,2017-08-12 16:24:00
rev_005458,ord_005458,1,Bom,Otima qualidade,2018-10-17 14:44:00,
rev_005459,ord_005459,4,Péssimo,,2018-06-14 16:33:00,2018-06-21 16:33:00
rev_005460,ord_005460,5,Excelente,,2017-07-15 20:08:00,2017-07-17 20:08:00
rev_005461,ord_005461,3,Excelente,,2018-11-22 22:42:00,
rev_005462,ord_005462,2,,Otima qualidade,2018-02-25 16:34:00,2018-03-01 16:34:00
rev_005463,ord_005463,4,Excelente,Recomendo a todos,2017-08-16 16:33:00,2017-08-20 16:33:00
rev_005465,ord_005465,3,,,2018-10-09 11:39:00,2018-10-10 11:39:00
rev_005466,ord_005466,5,Recomendo,,2018-12-17 15:21:00,2018-12-23 15:21:00
rev_005467,ord_005467,5,Recomendo,Otima qualidade,2018-01-13 20:19:00,2018-01-14 20:19:00
rev_005468,ord_005468,4,,,2017-05-05 17:15:00,2017-05-05 17:15:00
rev_005470,ord_005470,1,Otimo,,2018-07-19 22:17:00,2018-07-23 22:17:00
rev_005471,ord_005471,1,Recomendo,,2018-01-10 09:07:00,2018-01-17 09:07:00
rev_005473,ord_005473,3,,,2017-12-11 18:12:00,2017-12-12 18:12:00
rev_005474,ord_005474,1,Recomendo,Produto chegou rapido,2018-03-25 20:09:00,2018-03-27 20:09:00
rev_005475,ord_005475,2,Excelente,Recomendo a todos,2018-07-10 16:50:00,
rev_005476,ord_005476,5,,Otima qualidade,2018-05-07 20:42:00,
rev_005477,ord_005477,5,Bom,,2017-08-02 12:45:00,2017-08-08 12:45:00
rev_005479,ord_005479,5,Excelente,,2018-03-27 15:37:00,2018-04-04 15:37:00
rev_005480,ord_005480,5,Péssimo,,2018-05-08 11:55:00,
rev_005482,ord_005482,2,,Recomendo a todos,2017-07-14 11:04:00,2017-07-18 11:04:00
rev_005483,ord_005483,5,,Otima qualidade,2018-05-14 14:10:00,
rev_005484,ord_005484,5,,,2017-11-15 21:53:00,2017-11-17 21:53:00
rev_005485,ord_005485,4,Péssimo,,2018-07-07 20:16:00,2018-07-10 20:16:00
rev_005486,ord_005486,4,,Otima qualidade,2018-01-15 18:29:00,2018-01-16 18:29:00
rev_005487,ord_005487,5,Otimo,Otima qualidade,2017-09-17 12:32:00,2017-09-21 12:32:00
rev_005488,ord_005488,1,,Produto chegou rapido,2018-07-21 10:57:00,2018-07-28 10:57:00
rev_005489,ord_005489,1,,,2018-02-07 10:18:00,2018-02-13 10:18:00
rev_005490,ord_005490,1,,Otima qualidade,2017-07-19 11:31:00,
rev_005491,ord_005491,5,Bom,,2018-10-18 18:57:00,2018-10-18 18:57:00
rev_005492,ord_005492,1,Excelente,Otima qualidade,2018-02-25 13:12:00,2018-03-04 13:12:00
rev_005493,ord_005493,4,Excelente,Recomendo a todos,2018-12-02 08:35:00,
rev_005494,ord_005494,5,,Recomendo a todos,2017-08-28 22:03:00,2017-09-05 22:03:00
rev_005495,ord_005495,5,Otimo,Produto chegou rapido,2018-11-21 22:15:00,2018-11-30 22:15:00
