order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_006455,cust_002706,delivered,01/10/2018 20:53,03/10/2018 01:53,04/10/2018 01:53,06/10/2018 01:53,16/10/2018 20:53
ord_006456,cust_001054,delivered,29/10/2017 16:42,29/10/2017 19:42,30/10/2017 19:42,02/11/2017 19:42,13/11/2017 16:42
ord_006457,cust_000650,delivered,09/01/2017 11:44,09/01/2017 17:44,13/01/2017 17:44,26/01/2017 17:44,28/01/2017 11:44
ord_006458,cust_002705,shipped,29/01/2017 21:14,30/01/2017 13:14,05/02/2017 13:14,,09/02/2017 21:14
ord_006459,cust_001970,delivered,20/12/2018 22:05,21/12/2018 03:05,26/12/2018 03:05,28/12/2018 03:05,02/01/2019 22:05
ord_006460,cust_002404,delivered,09/05/2018 14:04,09/05/2018 14:04,14/05/2018 14:04,20/05/2018 14:04,01/06/2018 14:04
ord_006461,cust_002634,canceled,23/03/2018 14:38,24/03/2018 22:38,,,13/04/2018 14:38
ord_006462,cust_000032,delivered,25/11/2018 21:09,25/11/2018 22:09,01/12/2018 22:09,08/12/2018 22:09,07/12/2018 21:09
ord_006463,cust_000661,delivered,13/12/2017 21:59,14/12/2017 08:59,18/12/2017 08:59,01/01/2018 08:59,01/01/2018 21:59
ord_006464,cust_000709,delivered,27/09/2018 08:57,28/09/2018 18:57,29/09/2018 18:57,07/10/2018 18:57,21/10/2018 08:57
ord_006465,cust_002770,delivered,17/08/2018 21:01,18/08/2018 07:01,22/08/2018 07:01,04/09/2018 07:01,30/08/2018 21:01
ord_006466,cust_001578,delivered,15/03/2018 08:43,15/03/2018 18:43,20/03/2018 18:43,24/03/2018 18:43,28/03/2018 08:43
ord_006467,cust_000540,delivered,16/09/2018 14:15,18/09/2018 01:15,21/09/2018 01:15,30/09/2018 01:15,09/10/2018 14:15
ord_006468,cust_002095,delivered,14/12/2018 14:20,14/12/2018 15:20,19/12/2018 15:20,27/12/2018 15:20,07/01/2019 14:20
ord_006469,cust_001071,delivered,21/08/2017 22:14,22/08/2017 13:14,27/08/2017 13:14,08/09/2017 13:14,07/09/2017 22:14
ord_006470,cust_001731,delivered,26/01/2017 09:49,27/01/2017 10:49,31/01/2017 10:49,03/02/2017 10:49,12/02/2017 09:49
ord_006471,cust_002829,delivered,12/10/2018 20:53,12/10/2018 23:53,15/10/2018 23:53,19/10/2018 23:53,25/10/2018 20:53
ord_006472,cust_000809,delivered,21/01/2018 22:02,23/01/2018 05:02,29/01/2018 05:02,02/02/2018 05:02,31/01/2018 22:02
ord_006473,cust_002839,delivered,29/04/2018 19:16,30/04/2018 15:16,04/05/2018 15:16,18/05/2018 15:16,17/05/2018 19:16
ord_006474,cust_002227,delivered,10/09/2017 14:26,11/09/2017 04:26,14/09/2017 04:26,27/09/2017 04:26,22/09/2017 14:26
ord_006475,cust_000069,delivered,23/10/2018 22:31,25/10/2018 01:31,30/10/2018 01:31,01/11/2018 01:31,08/11/2018 22:31
ord_006476,cust_001183,delivered,16/08/2018 11:05,16/08/2018 12:05,18/08/2018 12:05,25/08/2018 12:05,09/09/2018 11:05
ord_006477,cust_002599,delivered,07/12/2018 16:49,08/12/2018 20:49,14/12/2018 20:49,23/12/2018 20:49,30/12/2018 16:49
ord_006478,cust_002569,delivered,14/03/2018 18:56,15/03/2018 16:56,20/03/2018 16:56,02/04/2018 16:56,30/03/2018 18:56
ord_006479,cust_002081,delivered,19/12/2018 08:24,19/12/2018 10:24,23/12/2018 10:24,30/12/2018 10:24,02/01/2019 08:24
ord_006480,cust_002071,delivered,07/04/2018 17:51,09/04/2018 06:51,11/04/2018 06:51,23/04/2018 06:51,01/05/2018 17:51
ord_006481,cust_002615,delivered,18/06/2018 12:40,19/06/2018 09:40,22/06/2018 09:40,04/07/2018 09:40,11/07/2018 12:40
ord_006482,cust_000426,delivered,19/07/2018 11:35,19/07/2018 14:35,25/07/2018 14:35,02/08/2018 14:35,07/08/2018 11:35
ord_006483,cust_001385,delivered,24/03/2018 19:49,25/03/2018 12:49,30/03/2018 12:49,10/04/2018 12:49,14/04/2018 19:49
ord_006484,cust_001053,delivered,11/05/2018 14:28,13/05/2018 01:28,14/05/2018 01:28,16/05/2018 01:28,27/05/2018 14:28
ord_006485,cust_002944,delivered,11/09/2017 21:32,12/09/2017 18:32,17/09/2017 18:32,23/09/2017 18:32,01/10/2017 21:32
ord_006486,cust_002300,delivered,21/12/2017 13:16,22/12/2017 07:16,23/12/2017 07:16,05/01/2018 07:16,08/01/2018 13:16
ord_006487,cust_002244,delivered,05/08/2018 18:42,05/08/2018 20:42,08/08/2018 20:42,12/08/2018 20:42,17/08/2018 18:42
ord_006488,cust_000286,delivered,25/02/2017 16:09,25/02/2017 19:09,28/02/2017 19:09,08/03/2017 19:09,08/03/2017 16:09
ord_006489,cust_002278,canceled,04/08/2018 10:14,05/08/2018 00:14,,,15/08/2018 10:14
ord_006490,cust_002508,delivered,18/11/2017 08:28,18/11/2017 21:28,21/11/2017 21:28,29/11/2017 21:28,09/12/2017 08:28
ord_006491,cust_001280,delivered,23/10/2017 14:23,24/10/2017 20:23,25/10/2017 20:23,08/11/2017 20:23,14/11/2017 14:23
ord_006492,cust_002590,delivered,31/07/2018 22:14,01/08/2018 20:14,05/08/2018 20:14,18/08/2018 20:14,17/08/2018 22:14
ord_006493,cust_001176,delivered,03/09/2017 20:11,04/09/2017 02:11,09/09/2017 02:11,12/09/2017 02:11,21/09/2017 20:11
ord_006494,cust_001959,delivered,12/12/2018 17:51,14/12/2018 00:51,20/12/2018 00:51,28/12/2018 00:51,04/01/2019 17:51
ord_006495,cust_000616,delivered,27/12/2018 20:35,29/12/2018 18:35,01/01/2019 18:35,12/01/2019 18:35,20/01/2019 20:35
ord_006496,cust_001533,delivered,02/03/2018 11:22,04/03/2018 04:22,08/03/2018 04:22,19/03/2018 04:22,22/03/2018 11:22
ord_006497,cust_000174,delivered,20/01/2018 14:50,22/01/2018 13:50,23/01/2018 13:50,31/01/2018 13:50,06/02/2018 14:50
ord_006498,cust_000357,delivered,16/04/2017 13:49,17/04/2017 12:49,20/04/2017 12:49,27/04/2017 12:49,02/05/2017 13:49
ord_006499,cust_002704,delivered,18/09/2018 22:06,19/09/2018 15:06,23/09/2018 15:06,29/09/2018 15:06,06/10/2018 22:06
ord_006500,cust_002104,delivered,15/07/2017 22:34,16/07/2017 00:34,19/07/2017 00:34,25/07/2017 00:34,05/08/2017 22:34
ord_006501,cust_001772,delivered,28/11/2018 17:18,30/11/2018 01:18,06/12/2018 01:18,08/12/2018 01:18,22/12/2018 17:18
ord_006502,cust_001213,delivered,27/12/2018 13:32,28/12/2018 10:32,30/12/2018 10:32,12/01/2019 10:32,15/01/2019 13:32
ord_006503,cust_001674,delivered,04/06/2017 10:43,05/06/2017 16:43,06/06/2017 16:43,17/06/2017 16:43,24/06/2017 10:43
ord_006504,cust_002118,delivered,25/07/2018 18:00,26/07/2018 08:00,01/08/2018 08:00,06/08/2018 08:00,04/08/2018 18:00
ord_006505,cust_001014,canceled,07/03/2018 11:30,07/03/2018 19:30,,,22/03/2018 11:30
ord_006506,cust_000970,delivered,27/04/2018 19:17,29/04/2018 04:17,30/04/2018 04:17,08/05/2018 04:17,11/05/2018 19:17
ord_006507,cust_002219,delivered,01/08/2017 21:32,02/08/2017 15:32,08/08/2017 15:32,21/08/2017 15:32,23/08/2017 21:32
ord_006508,cust_001620,processing,18/08/2018 16:06,19/08/2018 17:06,,,31/08/2018 16:06
ord_006509,cust_001220,delivered,19/07/2017 17:49,21/07/2017 16:49,27/07/2017 16:49,01/08/2017 16:49,02/08/2017 17:49
ord_006510,cust_001341,delivered,15/11/2018 11:32,16/11/2018 00:32,19/11/2018 00:32,26/11/2018 00:32,04/12/2018 11:32
ord_006511,cust_002427,delivered,27/02/2018 08:12,27/02/2018 14:12,02/03/2018 14:12,11/03/2018 14:12,16/03/2018 08:12
ord_006512,cust_001553,delivered,26/06/2018 09:46,27/06/2018 19:46,29/06/2018 19:46,08/07/2018 19:46,12/07/2018 09:46
ord_006513,cust_000239,delivered,26/11/2018 22:02,28/11/2018 01:02,30/11/2018 01:02,05/12/2018 01:02,09/12/2018 22:02
ord_006514,cust_002486,delivered,26/08/2018 18:35,27/08/2018 13:35,01/09/2018 13:35,13/09/2018 13:35,18/09/2018 18:35
ord_006515,cust_000742,delivered,27/04/2018 18:30,28/04/2018 22:30,01/05/2018 22:30,12/05/2018 22:30,21/05/2018 18:30
ord_006516,cust_000221,delivered,21/01/2018 22:02,23/01/2018 18:02,27/01/2018 18:02,08/02/2018 18:02,31/01/2018 22:02
ord_006517,cust_000850,delivered,05/03/2018 10:14,05/03/2018 18:14,07/03/2018 18:14,10/03/2018 18:14,29/03/2018 10:14
ord_006518,cust_000357,delivered,05/12/2017 19:04,07/12/2017 08:04,10/12/2017 08:04,20/12/2017 08:04,27/12/2017 19:04
ord_006519,cust_000069,delivered,04/12/2018 09:43,05/12/2018 10:43,08/12/2018 10:43,14/12/2018 10:43,27/12/2018 09:43
ord_006520,cust_002098,delivered,06/10/2017 14:42,08/10/2017 04:42,10/10/2017 04:42,21/10/2017 04:42,22/10/2017 14:42
ord_006521,cust_001990,delivered,26/01/2018 13:05,28/01/2018 09:05,01/02/2018 09:05,09/02/2018 09:05,11/02/2018 13:05
ord_006522,cust_000924,delivered,18/09/2018 16:06,18/09/2018 23:06,21/09/2018 23:06,29/09/2018 23:06,07/10/2018 16:06
ord_006523,cust_002104,delivered,23/12/2017 15:52,23/12/2017 20:52,28/12/2017 20:52,06/01/2018 20:52,12/01/2018 15:52
ord_006524,cust_000113,delivered,16/11/2018 10:12,16/11/2018 10:12,21/11/2018 10:12,25/11/2018 10:12,10/12/2018 10:12
ord_006525,cust_001240,delivered,28/09/2017 22:18,29/09/2017 07:18,03/10/2017 07:18,12/10/2017 07:18,11/10/2017 22:18
ord_006526,cust_001726,delivered,15/02/2017 13:41,16/02/2017 05:41,17/02/2017 05:41,02/03/2017 05:41,11/03/2017 13:41
ord_006527,cust_002386,delivered,22/06/2018 09:03,22/06/2018 21:03,28/06/2018 21:03,01/07/2018 21:03,07/07/2018 09:03
ord_006528,cust_000819,delivered,05/04/2018 20:56,07/04/2018 11:56,12/04/2018 11:56,16/04/2018 11:56,24/04/2018 20:56
ord_006529,cust_002861,delivered,28/11/2018 22:01,30/11/2018 10:01,05/12/2018 10:01,07/12/2018 10:01,20/12/2018 22:01
ord_006530,cust_001117,delivered,05/02/2018 15:50,06/02/2018 07:50,10/02/2018 07:50,18/02/2018 07:50,24/02/2018 15:50
ord_006531,cust_002210,delivered,18/06/2017 20:21,19/06/2017 23:21,23/06/2017 23:21,28/06/2017 23:21,28/06/2017 20:21
ord_006532,cust_000538,delivered,27/11/2017 15:09,28/11/2017 06:09,02/12/2017 06:09,11/12/2017 06:09,20/12/2017 15:09
ord_006533,cust_002019,delivered,14/01/2018 10:22,15/01/2018 10:22,16/01/2018 10:22,18/01/2018 10:22,24/01/2018 10:22
ord_006534,cust_001684,delivered,24/05/2018 11:58,25/05/2018 00:58,31/05/2018 00:58,03/06/2018 00:58,11/06/2018 11:58
ord_006535,cust_001348,delivered,25/10/2017 09:31,26/10/2017 23:31,31/10/2017 23:31,04/11/2017 23:31,13/11/2017 09:31
ord_006536,cust_000760,delivered,03/05/2018 16:03,04/05/2018 02:03,10/05/2018 02:03,20/05/2018 02:03,16/05/2018 16:03
ord_006537,cust_001660,delivered,23/11/2018 14:56,25/11/2018 12:56,30/11/2018 12:56,02/12/2018 12:56,14/12/2018 14:56
ord_006538,cust_001232,delivered,05/02/2018 09:08,07/02/2018 05:08,09/02/2018 05:08,17/02/2018 05:08,23/02/2018 09:08
ord_006539,cust_000864,delivered,06/07/2018 10:03,06/07/2018 19:03,09/07/2018 19:03,17/07/2018 19:03,21/07/2018 10:03
ord_006540,cust_001577,delivered,15/09/2017 21:02,17/09/2017 00:02,23/09/2017 00:02,29/09/2017 00:02,27/09/2017 21:02
ord_006541,cust_000732,delivered,01/10/2018 12:49,03/10/2018 02:49,05/10/2018 02:49,08/10/2018 02:49,21/10/2018 12:49
ord_006542,cust_001962,delivered,21/10/2017 22:09,23/10/2017 14:09,27/10/2017 14:09,07/11/2017 14:09,01/11/2017 22:09
ord_006543,cust_000078,delivered,22/05/2018 13:10,23/05/2018 06:10,27/05/2018 06:10,03/06/2018 06:10,14/06/2018 13:10
ord_006544,cust_000733,delivered,15/11/2017 10:56,16/11/2017 12:56,18/11/2017 12:56,27/11/2017 12:56,26/11/2017 10:56
ord_006545,cust_001442,delivered,02/04/2017 13:36,02/04/2017 20:36,03/04/2017 20:36,15/04/2017 20:36,13/04/2017 13:36
ord_006546,cust_000383,delivered,24/11/2017 10:17,24/11/2017 22:17,25/11/2017 22:17,27/11/2017 22:17,07/12/2017 10:17
ord_006547,cust_000675,delivered,31/08/2017 13:35,01/09/2017 01:35,06/09/2017 01:35,18/09/2017 01:35,22/09/2017 13:35
ord_006548,cust_001273,delivered,19/11/2018 21:14,20/11/2018 10:14,22/11/2018 10:14,25/11/2018 10:14,11/12/2018 21:14
ord_006549,cust_001402,delivered,18/10/2017 17:29,19/10/2017 12:29,21/10/2017 12:29,30/10/2017 12:29,05/11/2017 17:29
ord_006550,cust_001023,delivered,18/12/2018 19:20,20/12/2018 04:20,26/12/2018 04:20,29/12/2018 04:20,08/01/2019 19:20
ord_006551,cust_002437,delivered,26/03/2018 14:37,28/03/2018 09:37,01/04/2018 09:37,03/04/2018 09:37,11/04/2018 14:37
ord_006552,cust_001533,delivered,08/09/2017 14:45,09/09/2017 17:45,10/09/2017 17:45,17/09/2017 17:45,02/10/2017 14:45
ord_006553,cust_001101,delivered,12/01/2018 08:20,13/01/2018 06:20,15/01/2018 06:20,23/01/2018 06:20,22/01/2018 08:20
ord_006554,cust_001540,delivered,04/08/2017 10:08,05/08/2017 19:08,08/08/2017 19:08,14/08/2017 19:08,23/08/2017 10:08
ord_006555,cust_000965,delivered,19/10/2018 08:21,20/10/2018 13:21,23/10/2018 13:21,28/10/2018 13:21,03/11/2018 08:21
ord_006556,cust_000152,delivered,01/06/2017 11:45,02/06/2017 08:45,07/06/2017 08:45,11/06/2017 08:45,16/06/2017 11:45
ord_006557,cust_001340,delivered,09/11/2018 15:47,09/11/2018 16:47,14/11/2018 16:47,23/11/2018 16:47,30/11/2018 15:47
ord_006558,cust_001086,delivered,06/03/2017 21:47,07/03/2017 23:47,08/03/2017 23:47,15/03/2017 23:47,27/03/2017 21:47
ord_006559,cust_001486,delivered,15/11/2017 14:58,15/11/2017 17:58,17/11/2017 17:58,30/11/2017 17:58,03/12/2017 14:58
ord_006560,cust_001544,delivered,22/06/2017 13:49,23/06/2017 18:49,27/06/2017 18:49,04/07/2017 18:49,15/07/2017 13:49
ord_006561,cust_000818,delivered,26/07/2018 10:58,28/07/2018 07:58,29/07/2018 07:58,07/08/2018 07:58,07/08/2018 10:58
ord_006562,cust_001364,delivered,08/04/2018 12:37,10/04/2018 02:37,14/04/2018 02:37,28/04/2018 02:37,19/04/2018 12:37
ord_006563,cust_001799,delivered,30/11/2018 13:13,02/12/2018 05:13,03/12/2018 05:13,17/12/2018 05:13,13/12/2018 13:13
ord_006564,cust_000724,delivered,24/12/2017 12:36,25/12/2017 10:36,29/12/2017 10:36,06/01/2018 10:36,04/01/2018 12:36
ord_006565,cust_000086,delivered,27/02/2017 09:11,28/02/2017 08:11,01/03/2017 08:11,05/03/2017 08:11,21/03/2017 09:11
ord_006566,cust_000556,delivered,09/09/2018 21:05,10/09/2018 22:05,15/09/2018 22:05,22/09/2018 22:05,26/09/2018 21:05
ord_006567,cust_001458,delivered,22/05/2018 18:18,23/05/2018 03:18,26/05/2018 03:18,31/05/2018 03:18,07/06/2018 18:18
ord_006568,cust_002072,delivered,15/10/2018 12:21,17/10/2018 11:21,23/10/2018 11:21,31/10/2018 11:21,01/11/2018 12:21
ord_006569,cust_001947,delivered,07/02/2018 13:42,07/02/2018 14:42,08/02/2018 14:42,11/02/2018 14:42,18/02/2018 13:42
ord_006570,cust_002322,delivered,26/08/2018 20:21,28/08/2018 19:21,03/09/2018 19:21,10/09/2018 19:21,14/09/2018 20:21
ord_006571,cust_001398,delivered,24/07/2017 10:00,26/07/2017 08:00,29/07/2017 08:00,01/08/2017 08:00,17/08/2017 10:00
ord_006572,cust_002633,delivered,31/12/2018 18:55,02/01/2019 15:55,05/01/2019 15:55,19/01/2019 15:55,12/01/2019 18:55
ord_006573,cust_002934,shipped,26/07/2017 08:35,26/07/2017 08:35,31/07/2017 08:35,,08/08/2017 08:35
ord_006574,cust_000052,delivered,16/10/2018 11:12,18/10/2018 08:12,22/10/2018 08:12,04/11/2018 08:12,06/11/2018 11:12
ord_006575,cust_000465,delivered,01/09/2017 20:15,02/09/2017 07:15,08/09/2017 07:15,22/09/2017 07:15,22/09/2017 20:15
ord_006576,cust_001197,processing,20/09/2018 12:07,21/09/2018 00:07,,,04/10/2018 12:07
ord_006577,cust_001359,delivered,02/11/2018 21:54,04/11/2018 05:54,06/11/2018 05:54,13/11/2018 05:54,12/11/2018 21:54
ord_006578,cust_000617,delivered,11/11/2018 21:13,12/11/2018 16:13,14/11/2018 16:13,26/11/2018 16:13,01/12/2018 21:13
ord_006579,cust_000875,delivered,14/03/2018 10:56,16/03/2018 07:56,22/03/2018 07:56,05/04/2018 07:56,27/03/2018 10:56
ord_006580,cust_000134,delivered,09/02/2018 17:15,10/02/2018 16:15,15/02/2018 16:15,27/02/2018 16:15,03/03/2018 17:15
ord_006581,cust_002709,delivered,19/10/2018 08:47,19/10/2018 13:47,25/10/2018 13:47,07/11/2018 13:47,03/11/2018 08:47
ord_006582,cust_002360,delivered,22/05/2018 20:00,23/05/2018 07:00,29/05/2018 07:00,06/06/2018 07:00,15/06/2018 20:00
ord_006583,cust_000538,delivered,17/06/2018 15:28,19/06/2018 04:28,23/06/2018 04:28,04/07/2018 04:28,09/07/2018 15:28
ord_006584,cust_001201,delivered,22/09/2017 14:22,23/09/2017 17:22,29/09/2017 17:22,03/10/2017 17:22,03/10/2017 14:22
ord_006585,cust_001564,delivered,21/02/2018 12:20,22/02/2018 03:20,27/02/2018 03:20,12/03/2018 03:20,14/03/2018 12:20
ord_006586,cust_001338,delivered,27/12/2017 21:59,28/12/2017 07:59,03/01/2018 07:59,11/01/2018 07:59,16/01/2018 21:59
ord_006587,cust_001272,delivered,14/07/2018 09:43,15/07/2018 17:43,18/07/2018 17:43,23/07/2018 17:43,28/07/2018 09:43
ord_006588,cust_001656,delivered,17/08/2017 16:15,18/08/2017 04:15,24/08/2017 04:15,29/08/2017 04:15,09/09/2017 16:15
ord_006589,cust_002751,delivered,23/01/2018 10:45,23/01/2018 14:45,24/01/2018 14:45,06/02/2018 14:45,13/02/2018 10:45
ord_006590,cust_001576,delivered,27/10/2018 13:07,28/10/2018 15:07,03/11/2018 15:07,07/11/2018 15:07,09/11/2018 13:07
ord_006591,cust_001672,delivered,01/05/2018 22:55,03/05/2018 15:55,09/05/2018 15:55,19/05/2018 15:55,23/05/2018 22:55
ord_006592,cust_000778,delivered,20/11/2018 14:25,21/11/2018 04:25,26/11/2018 04:25,01/12/2018 04:25,10/12/2018 14:25
ord_006593,cust_001396,delivered,19/09/2017 14:11,20/09/2017 23:11,26/09/2017 23:11,05/10/2017 23:11,06/10/2017 14:11
ord_006594,cust_002025,delivered,17/02/2018 09:16,18/02/2018 06:16,21/02/2018 06:16,01/03/2018 06:16,12/03/2018 09:16
ord_006595,cust_001759,shipped,31/03/2018 13:09,02/04/2018 10:09,04/04/2018 10:09,,17/04/2018 13:09
ord_006596,cust_001459,delivered,19/01/2018 08:55,20/01/2018 13:55,21/01/2018 13:55,25/01/2018 13:55,02/02/2018 08:55
ord_006597,cust_002134,delivered,26/07/2018 21:18,27/07/2018 21:18,29/07/2018 21:18,11/08/2018 21:18,12/08/2018 21:18
ord_006598,cust_000654,delivered,01/07/2017 17:08,02/07/2017 03:08,08/07/2017 03:08,21/07/2017 03:08,18/07/2017 17:08
ord_006599,cust_000095,delivered,13/04/2018 21:48,15/04/2018 15:48,16/04/2018 15:48,30/04/2018 15:48,25/04/2018 21:48
ord_006600,cust_000935,delivered,21/06/2017 10:12,21/06/2017 12:12,23/06/2017 12:12,01/07/2017 12:12,09/07/2017 10:12
ord_006601,cust_000740,delivered,22/06/2018 12:05,23/06/2018 13:05,26/06/2018 13:05,30/06/2018 13:05,14/07/2018 12:05
ord_006602,cust_002739,delivered,17/10/2018 13:40,18/10/2018 01:40,21/10/2018 01:40,30/10/2018 01:40,09/11/2018 13:40
ord_006603,cust_000707,delivered,30/01/2017 18:00,31/01/2017 18:00,06/02/2017 18:00,09/02/2017 18:00,19/02/2017 18:00
ord_006604,cust_002733,delivered,01/03/2018 13:49,03/03/2018 12:49,04/03/2018 12:49,15/03/2018 12:49,18/03/2018 13:49
ord_006605,cust_001246,delivered,26/03/2018 21:33,27/03/2018 01:33,28/03/2018 01:33,02/04/2018 01:33,17/04/2018 21:33
ord_006606,cust_002144,delivered,16/08/2018 19:14,16/08/2018 21:14,18/08/2018 21:14,22/08/2018 21:14,08/09/2018 19:14
ord_006607,cust_001729,delivered,11/04/2017 21:28,13/04/2017 12:28,17/04/2017 12:28,29/04/2017 12:28,03/05/2017 21:28
ord_006608,cust_000016,delivered,23/01/2018 18:15,25/01/2018 03:15,28/01/2018 03:15,07/02/2018 03:15,13/02/2018 18:15
ord_006609,cust_002747,delivered,22/09/2018 10:31,23/09/2018 05:31,29/09/2018 05:31,02/10/2018 05:31,13/10/2018 10:31
ord_006610,cust_001426,delivered,21/04/2018 15:34,22/04/2018 01:34,23/04/2018 01:34,06/05/2018 01:34,08/05/2018 15:34
ord_006611,cust_001697,delivered,02/09/2018 20:46,04/09/2018 00:46,07/09/2018 00:46,17/09/2018 00:46,23/09/2018 20:46
ord_006612,cust_000791,delivered,22/12/2017 12:27,23/12/2017 00:27,27/12/2017 00:27,01/01/2018 00:27,06/01/2018 12:27
ord_006613,cust_000544,delivered,25/11/2018 09:47,26/11/2018 16:47,30/11/2018 16:47,07/12/2018 16:47,19/12/2018 09:47
ord_006614,cust_000116,delivered,14/04/2017 10:04,15/04/2017 05:04,19/04/2017 05:04,26/04/2017 05:04,07/05/2017 10:04
ord_006615,cust_001577,delivered,30/04/2017 15:55,02/05/2017 04:55,05/05/2017 04:55,18/05/2017 04:55,19/05/2017 15:55
ord_006616,cust_000938,delivered,19/04/2018 13:11,20/04/2018 20:11,21/04/2018 20:11,30/04/2018 20:11,09/05/2018 13:11
ord_006617,cust_001285,delivered,11/03/2018 10:50,12/03/2018 13:50,13/03/2018 13:50,25/03/2018 13:50,02/04/2018 10:50
ord_006618,cust_002945,delivered,28/06/2018 17:29,28/06/2018 21:29,29/06/2018 21:29,01/07/2018 21:29,16/07/2018 17:29
ord_006619,cust_001937,delivered,16/09/2017 21:06,18/09/2017 02:06,22/09/2017 02:06,30/09/2017 02:06,08/10/2017 21:06
ord_006620,cust_002211,delivered,13/09/2017 17:21,15/09/2017 02:21,21/09/2017 02:21,24/09/2017 02:21,04/10/2017 17:21
ord_006621,cust_001910,delivered,01/09/2018 11:55,02/09/2018 11:55,03/09/2018 11:55,09/09/2018 11:55,15/09/2018 11:55
ord_006622,cust_000524,delivered,08/11/2017 22:50,10/11/2017 02:50,11/11/2017 02:50,20/11/2017 02:50,20/11/2017 22:50
ord_006623,cust_001980,delivered,20/08/2018 10:43,21/08/2018 15:43,26/08/2018 15:43,07/09/2018 15:43,07/09/2018 10:43
ord_006624,cust_002661,delivered,29/06/2018 13:22,30/06/2018 00:22,04/07/2018 00:22,09/07/2018 00:22,09/07/2018 13:22
ord_006625,cust_002991,delivered,21/04/2017 10:35,22/04/2017 07:35,24/04/2017 07:35,29/04/2017 07:35,11/05/2017 10:35
ord_006626,cust_000142,shipped,10/08/2018 20:13,11/08/2018 02:13,12/08/2018 02:13,,30/08/2018 20:13
ord_006627,cust_000082,delivered,12/11/2018 16:38,14/11/2018 05:38,19/11/2018 05:38,28/11/2018 05:38,23/11/2018 16:38
ord_006628,cust_002936,delivered,09/10/2018 17:15,09/10/2018 23:15,13/10/2018 23:15,24/10/2018 23:15,23/10/2018 17:15
ord_006629,cust_002286,delivered,14/01/2017 08:49,15/01/2017 22:49,19/01/2017 22:49,02/02/2017 22:49,31/01/2017 08:49
ord_006630,cust_000048,delivered,26/04/2018 16:42,27/04/2018 22:42,29/04/2018 22:42,01/05/2018 22:42,16/05/2018 16:42
ord_006631,cust_002564,delivered,24/11/2018 15:23,25/11/2018 15:23,01/12/2018 15:23,10/12/2018 15:23,04/12/2018 15:23
ord_006632,cust_002822,delivered,03/06/2018 11:39,04/06/2018 11:39,05/06/2018 11:39,07/06/2018 11:39,21/06/2018 11:39
ord_006633,cust_000735,delivered,07/11/2017 20:19,08/11/2017 03:19,13/11/2017 03:19,27/11/2017 03:19,20/11/2017 20:19
ord_006634,cust_000641,delivered,15/08/2017 08:09,16/08/2017 15:09,21/08/2017 15:09,28/08/2017 15:09,30/08/2017 08:09
ord_006635,cust_002272,delivered,26/07/2018 16:14,27/07/2018 09:14,01/08/2018 09:14,08/08/2018 09:14,12/08/2018 16:14
ord_006636,cust_000907,delivered,14/09/2018 20:16,16/09/2018 09:16,20/09/2018 09:16,24/09/2018 09:16,26/09/2018 20:16
ord_006637,cust_000314,delivered,23/11/2018 15:13,25/11/2018 07:13,27/11/2018 07:13,07/12/2018 07:13,07/12/2018 15:13
ord_006638,cust_002085,delivered,22/11/2018 14:40,24/11/2018 10:40,27/11/2018 10:40,06/12/2018 10:40,08/12/2018 14:40
ord_006639,cust_001627,delivered,03/12/2017 19:44,05/12/2017 15:44,08/12/2017 15:44,22/12/2017 15:44,24/12/2017 19:44
ord_006640,cust_000830,delivered,06/06/2018 15:27,08/06/2018 03:27,14/06/2018 03:27,16/06/2018 03:27,20/06/2018 15:27
ord_006641,cust_000967,delivered,12/05/2017 12:59,13/05/2017 00:59,18/05/2017 00:59,29/05/2017 00:59,31/05/2017 12:59
ord_006642,cust_001408,delivered,04/05/2017 19:53,,08/05/2017 08:53,22/05/2017 08:53,19/05/2017 19:53
ord_006643,cust_000683,canceled,07/04/2017 19:05,09/04/2017 16:05,,,21/04/2017 19:05
ord_006644,cust_000156,canceled,27/11/2018 11:27,29/11/2018 09:27,,,08/12/2018 11:27
ord_006645,cust_001941,delivered,05/07/2017 12:54,06/07/2017 01:54,11/07/2017 01:54,23/07/2017 01:54,15/07/2017 12:54
ord_006646,cust_000877,delivered,19/03/2018 15:13,20/03/2018 22:13,23/03/2018 22:13,25/03/2018 22:13,03/04/2018 15:13
ord_006647,cust_001207,delivered,12/02/2018 16:22,14/02/2018 12:22,15/02/2018 12:22,18/02/2018 12:22,25/02/2018 16:22
ord_006648,cust_000928,delivered,26/11/2017 09:56,28/11/2017 01:56,04/12/2017 01:56,15/12/2017 01:56,17/12/2017 09:56
ord_006649,cust_000498,delivered,25/04/2018 22:46,27/04/2018 18:46,28/04/2018 18:46,03/05/2018 18:46,12/05/2018 22:46
ord_006650,cust_001631,delivered,05/01/2017 12:49,06/01/2017 04:49,10/01/2017 04:49,21/01/2017 04:49,15/01/2017 12:49
ord_006651,cust_001819,canceled,04/01/2018 12:52,05/01/2018 12:52,,,25/01/2018 12:52
ord_006652,cust_001502,delivered,16/03/2018 21:10,18/03/2018 01:10,24/03/2018 01:10,03/04/2018 01:10,31/03/2018 21:10
ord_006653,cust_001520,delivered,02/10/2018 12:41,04/10/2018 09:41,05/10/2018 09:41,18/10/2018 09:41,21/10/2018 12:41
