order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_005347,1,credit_card,1,78.65
ord_005348,1,credit_card,1,109.84
ord_005349,1,boleto,1,39.64
ord_005350,1,credit_card,3,101.05
ord_005351,1,credit_card,2,166.18
ord_005352,1,credit_card,3,330.64
ord_005353,1,credit_card,3,212.63
ord_005354,1,credit_card,1,132.63
ord_005355,1,credit_card,3,198.91
ord_005356,1,credit_card,3,109.58
ord_005357,1,credit_card,1,100.32
ord_005358,1,boleto,1,30.87
ord_005359,1,boleto,1,327.41
ord_005360,1,credit_card,1,93.33
ord_005361,1,credit_card,1,116.07
ord_005362,1,credit_card,2,60.59
ord_005363,1,debit_card,1,35.05
ord_005364,1,credit_card,2,143.13
ord_005365,1,credit_card,2,60.8
ord_005366,1,credit_card,2,116.03
ord_005367,1,credit_card,1,69.63
ord_005368,1,credit_card,1,111.69
ord_005368,2,boleto,1,111.69
ord_005369,1,credit_card,5,215.85
ord_005370,1,credit_card,3,73.39
ord_005371,1,credit_card,2,34.59
ord_005372,1,boleto,1,72.73
ord_005373,1,credit_card,1,123.17
ord_005374,1,credit_card,1,187.47
ord_005375,1,debit_card,1,143.59
ord_005376,1,credit_card,4,136.51
ord_005377,1,boleto,1,63.14
ord_005378,1,voucher,1,181.19
ord_005379,1,credit_card,1,79.49
ord_005380,1,credit_card,1,66.81
ord_005380,2,credit_card,10,66.81
ord_005381,1,credit_card,1,147.47
ord_005382,1,debit_card,1,217.91
ord_005383,1,credit_card,3,169.11
ord_005384,1,credit_card,2,25.31
ord_005385,1,credit_card,1,65.57
ord_005386,1,boleto,1,135.59
ord_005387,1,credit_card,5,102.36
ord_005388,1,boleto,1,140.28
ord_005389,1,debit_card,1,91.19
ord_005390,1,credit_card,1,74.13
ord_005391,1,credit_card,2,210.75
ord_005392,1,credit_card,1,209.37
ord_005393,1,boleto,1,49.15
ord_005394,1,credit_card,1,68.33
ord_005395,1,credit_card,1,109.71
ord_005396,1,credit_card,8,410.89
ord_005397,1,credit_card,2,10.02
ord_005398,1,credit_card,3,282.87
ord_005399,1,voucher,1,27.38
ord_005400,1,credit_card,1,67.87
ord_005401,1,credit_card,2,92.49
ord_005402,1,credit_card,1,39.46
ord_005403,1,credit_card,2,102.86
ord_005404,1,credit_card,1,60.0
ord_005405,1,credit_card,1,34.31
ord_005405,2,boleto,1,34.31
ord_005406,1,credit_card,1,35.74
ord_005407,1,credit_card,2,40.46
ord_005408,1,boleto,1,27.96
ord_005409,1,credit_card,6,26.82
ord_005409,2,credit_card,1,26.82
ord_005410,1,credit_card,5,91.96
ord_005411,1,credit_card,3,67.59
ord_005412,1,boleto,1,123.64
ord_005413,1,credit_card,1,94.03
ord_005414,1,credit_card,1,357.05
ord_005415,1,credit_card,1,120.33
ord_005416,1,credit_card,1,48.23
ord_005417,1,credit_card,6,39.21
ord_005418,1,credit_card,1,91.27
ord_005419,1,credit_card,3,70.22
ord_005420,1,credit_card,5,32.25
ord_005421,1,boleto,1,30.54
ord_005422,1,credit_card,1,19.12
ord_005423,1,credit_card,8,32.55
ord_005424,1,voucher,1,84.78
ord_005425,1,credit_card,2,178.66
ord_005426,1,boleto,1,111.83
ord_005427,1,credit_card,1,34.07
ord_005428,1,credit_card,4,50.3
ord_005429,1,credit_card,10,86.72
ord_005430,1,credit_card,1,119.94
ord_005431,1,credit_card,1,47.84
ord_005432,1,credit_card,8,26.26
ord_005433,1,credit_card,1,108.58
ord_005434,1,credit_card,1,115.5
ord_005435,1,debit_card,1,81.16
ord_005436,1,credit_card,4,153.62
ord_005437,1,credit_card,6,134.54
ord_005438,1,credit_card,1,80.9
ord_005439,1,credit_card,4,51.43
ord_005440,1,credit_card,8,144.97
ord_005441,1,credit_card,2,195.87
ord_005442,1,credit_card,1,75.5
ord_005443,1,credit_card,1,137.24
ord_005444,1,boleto,1,104.84
ord_005445,1,boleto,1,42.5
ord_005446,1,voucher,1,70.43
ord_005447,1,credit_card,2,32.24
ord_005448,1,credit_card,1,33.92
ord_005449,1,credit_card,3,122.33
ord_005450,1,credit_card,1,102.47
ord_005451,1,credit_card,5,99.08
ord_005452,1,boleto,1,108.75
ord_005453,1,credit_card,1,70.36
ord_005454,1,debit_card,1,25.91
ord_005455,1,credit_card,1,21.23
ord_005455,2,boleto,1,21.23
ord_005456,1,credit_card,1,78.48
ord_005457,1,credit_card,10,26.47
ord_005457,2,credit_card,10,26.47
ord_005458,1,boleto,1,72.56
ord_005459,1,boleto,1,83.16
ord_005460,1,credit_card,1,198.09
ord_005461,1,credit_card,1,155.94
ord_005462,1,boleto,1,62.68
ord_005463,1,credit_card,2,114.42
ord_005464,1,credit_card,3,65.25
ord_005465,1,credit_card,1,29.53
ord_005466,1,credit_card,1,37.59
ord_005467,1,credit_card,1,272.9
ord_005468,1,boleto,1,120.09
ord_005469,1,credit_card,5,170.37
ord_005470,1,boleto,1,54.61
ord_005471,1,credit_card,1,169.55
ord_005472,1,credit_card,3,87.06
ord_005473,1,credit_card,10,109.8
ord_005474,1,voucher,1,39.18
ord_005474,2,voucher,1,39.18
ord_005475,1,credit_card,6,102.27
ord_005476,1,credit_card,6,190.86
ord_005477,1,credit_card,5,219.61
ord_005478,1,credit_card,1,236.51
ord_005479,1,boleto,1,83.25
ord_005480,1,credit_card,1,114.44
ord_005481,1,voucher,1,271.69
ord_005482,1,credit_card,3,84.56
ord_005483,1,credit_card,1,67.09
ord_005484,1,credit_card,1,395.14
ord_005485,1,credit_card,8,148.75
ord_005486,1,credit_card,1,70.16
ord_005487,1,credit_card,8,71.72
ord_005488,1,credit_card,2,71.56
ord_005489,1,credit_card,1,169.22
ord_005490,1,credit_card,10,189.47
ord_005491,1,credit_card,2,246.05
ord_005492,1,credit_card,1,30.93
ord_005493,1,boleto,1,55.05
ord_005494,1,credit_card,1,129.49
ord_005495,1,credit_card,1,31.38
ord_005496,1,credit_card,1,178.8
ord_005497,1,credit_card,1,55.53
ord_005498,1,credit_card,1,313.97
ord_005499,1,boleto,1,167.08
ord_005500,1,credit_card,3,157.7
ord_005501,1,credit_card,8,115.05
ord_005502,1,boleto,1,84.49
ord_005503,1,credit_card,1,79.77
ord_005504,1,boleto,1,27.09
ord_005505,1,credit_card,8,126.53
ord_005506,1,boleto,1,110.68
ord_005507,1,boleto,1,63.23
ord_005508,1,boleto,1,47.42
ord_005509,1,credit_card,1,140.05
ord_005510,1,credit_card,4,124.43
ord_005511,1,boleto,1,98.29
ord_005512,1,credit_card,1,75.82
ord_005513,1,credit_card,1,79.45
ord_005514,1,boleto,1,24.03
ord_005515,1,credit_card,1,36.62
ord_005516,1,credit_card,3,45.36
ord_005517,1,credit_card,4,121.65
ord_005518,1,credit_card,10,95.69
ord_005519,1,boleto,1,177.75
ord_005520,1,credit_card,3,111.4
ord_005521,1,credit_card,1,45.54
ord_005522,1,boleto,1,81.69
ord_005523,1,credit_card,10,214.27
ord_005524,1,boleto,1,190.96
ord_005525,1,boleto,1,26.77
ord_005526,1,credit_card,1,319.34
ord_005527,1,boleto,1,249.16
ord_005528,1,credit_card,2,100.4
ord_005529,1,credit_card,1,221.25
ord_005530,1,credit_card,2,29.39
ord_005531,1,credit_card,4,172.64
ord_005532,1,credit_card,2,55.92
ord_005533,1,credit_card,1,50.97
ord_005534,1,credit_card,1,57.66
ord_005535,1,credit_card,8,92.65
ord_005536,1,credit_card,2,46.05
ord_005537,1,credit_card,1,34.42
ord_005538,1,boleto,1,90.01
ord_005539,1,credit_card,1,43.68
ord_005540,1,boleto,1,71.95
ord_005541,1,credit_card,8,105.03
ord_005542,1,credit_card,1,166.95
ord_005543,1,credit_card,1,118.74
ord_005544,1,credit_card,10,87.64
ord_005545,1,voucher,1,163.6
ord_005546,1,credit_card,4,227.17
ord_005547,1,voucher,1,124.88
ord_005548,1,credit_card,2,103.58
ord_005549,1,voucher,1,68.87
ord_005550,1,boleto,1,55.39
ord_005551,1,credit_card,3,34.96
ord_005552,1,boleto,1,94.46
ord_005553,1,credit_card,3,310.92
ord_005554,1,credit_card,2,59.33
ord_005555,1,credit_card,3,175.55
ord_005556,1,boleto,1,33.4
ord_005557,1,credit_card,1,290.71
ord_005558,1,credit_card,1,219.17
ord_005559,1,credit_card,1,50.39
ord_005560,1,boleto,1,86.72
ord_005561,1,boleto,1,185.46
ord_005562,1,credit_card,1,59.52
ord_005563,1,credit_card,3,206.53
ord_005564,1,credit_card,1,67.66
ord_005565,1,credit_card,1,153.15
ord_005566,1,boleto,1,47.08
ord_005567,1,credit_card,1,73.7
ord_005568,1,credit_card,1,22.0
ord_005569,1,voucher,1,171.46
ord_005570,1,credit_card,3,77.09
ord_005571,1,boleto,1,28.74
ord_005572,1,credit_card,1,158.43
ord_005573,1,credit_card,10,81.91
ord_005574,1,credit_card,1,47.37
ord_005575,1,credit_card,1,333.1
ord_005576,1,credit_card,6,180.18
ord_005577,1,credit_card,1,95.97
ord_005578,1,credit_card,1,177.2
ord_005579,1,debit_card,1,45.1
ord_005580,1,credit_card,4,35.13
ord_005581,1,credit_card,3,479.48
ord_005582,1,credit_card,8,168.22
ord_005583,1,credit_card,1,145.14
ord_005584,1,boleto,1,41.44
ord_005585,1,voucher,1,83.89
ord_005586,1,boleto,1,94.63
ord_005587,1,boleto,1,81.86
ord_005588,1,credit_card,4,226.89
ord_005589,1,credit_card,3,28.09
ord_005590,1,boleto,1,90.15
ord_005591,1,boleto,1,233.02
ord_005592,1,credit_card,10,118.04
ord_005593,1,voucher,1,45.67
ord_005594,1,credit_card,6,531.63
ord_005595,1,credit_card,1,64.06
ord_005596,1,credit_card,1,108.95
ord_005597,1,credit_card,1,74.94
ord_005598,1,boleto,1,24.03
ord_005599,1,boleto,1,198.46
ord_005600,1,credit_card,2,30.39
ord_005601,1,boleto,1,217.2
ord_005602,1,credit_card,6,101.42
ord_005603,1,credit_card,3,49.52
ord_005604,1,debit_card,1,296.1
ord_005605,1,credit_card,8,132.32
ord_005606,1,credit_card,1,91.94
ord_005607,1,boleto,1,127.64
ord_005608,1,credit_card,3,16.24
ord_005609,1,debit_card,1,243.42
ord_005610,1,credit_card,1,173.75
ord_005611,1,credit_card,1,597.98
ord_005612,1,credit_card,1,113.52
ord_005613,1,credit_card,1,110.74
ord_005614,1,credit_card,1,40.39
ord_005615,1,voucher,1,12.74
ord_005616,1,boleto,1,91.86
ord_005617,1,credit_card,1,225.14
ord_005618,1,credit_card,5,35.07
ord_005619,1,credit_card,1,143.06
ord_005620,1,boleto,1,349.98
ord_005621,1,credit_card,1,61.56
ord_005622,1,credit_card,5,135.51
ord_005623,1,voucher,1,95.32
ord_005624,1,boleto,1,230.07
ord_005625,1,boleto,1,63.51
ord_005626,1,credit_card,1,38.82
ord_005627,1,boleto,1,47.91
ord_005628,1,credit_card,1,94.53
ord_005629,1,credit_card,1,21.77
ord_005630,1,boleto,1,246.4
ord_005631,1,credit_card,2,81.88
ord_005632,1,credit_card,8,46.62
ord_005633,1,credit_card,1,81.71
ord_005634,1,voucher,1,218.57
ord_005635,1,boleto,1,27.42
ord_005636,1,boleto,1,91.58
ord_005637,1,credit_card,8,76.21
ord_005638,1,credit_card,1,108.32
ord_005639,1,credit_card,2,149.97
ord_005640,1,credit_card,1,121.38
ord_005641,1,credit_card,1,66.76
ord_005642,1,credit_card,1,98.04
ord_005643,1,credit_card,1,242.93
ord_005644,1,credit_card,1,26.37
ord_005645,1,boleto,1,62.98
ord_005646,1,boleto,1,92.74
ord_005647,1,credit_card,1,75.61
ord_005648,1,credit_card,1,52.48
ord_005649,1,credit_card,4,92.8
ord_005650,1,credit_card,1,62.67
ord_005651,1,credit_card,6,236.91
ord_005652,1,credit_card,3,96.37
ord_005653,1,credit_card,1,17.66
ord_005654,1,credit_card,10,86.65
ord_005655,1,credit_card,2,80.3
ord_005656,1,credit_card,1,85.37
ord_005657,1,credit_card,5,88.59
ord_005658,1,credit_card,3,164.25
ord_005659,1,credit_card,1,58.08
ord_005660,1,credit_card,2,89.36
ord_005660,2,voucher,1,89.36
ord_005661,1,credit_card,5,72.47
ord_005662,1,credit_card,5,88.47
ord_005663,1,credit_card,1,103.31
ord_005664,1,voucher,1,130.89
ord_005665,1,boleto,1,112.05
ord_005666,1,credit_card,3,35.03
ord_005667,1,credit_card,1,59.86
ord_005668,1,credit_card,1,263.63
ord_005669,1,credit_card,6,309.62
ord_005670,1,boleto,1,249.83
ord_005671,1,credit_card,8,253.45
ord_005672,1,credit_card,1,96.59
ord_005673,1,credit_card,1,57.99
ord_005674,1,credit_card,8,29.35
ord_005675,1,credit_card,1,127.95
ord_005676,1,credit_card,1,102.64
ord_005677,1,credit_card,1,227.85
ord_005678,1,credit_card,3,40.05
ord_005679,1,credit_card,8,49.22
ord_005679,2,credit_card,1,49.22
ord_005680,1,boleto,1,55.08
ord_005681,1,credit_card,1,115.89
ord_005682,1,credit_card,4,102.76
ord_005683,1,credit_card,2,131.25
ord_005684,1,credit_card,1,89.53
ord_005685,1,credit_card,4,83.45
ord_005686,1,credit_card,10,158.66
ord_005687,1,credit_card,2,75.32
ord_005688,1,boleto,1,124.33
ord_005689,1,credit_card,3,45.71
ord_005690,1,credit_card,3,18.43
ord_005691,1,credit_card,1,174.3
ord_005692,1,credit_card,1,140.03
ord_005693,1,credit_card,2,124.91
ord_005694,1,voucher,1,108.2
ord_005695,1,credit_card,8,82.37
ord_005696,1,credit_card,1,90.86
ord_005697,1,credit_card,8,24.2
ord_005698,1,credit_card,1,99.85
ord_005699,1,credit_card,1,64.46
ord_005700,1,credit_card,1,100.42
ord_005701,1,boleto,1,116.62
ord_005702,1,credit_card,2,172.88
ord_005703,1,credit_card,1,78.39
ord_005704,1,credit_card,1,162.09
ord_005705,1,boleto,1,204.39
ord_005706,1,voucher,1,56.58
ord_005707,1,voucher,1,48.04
ord_005708,1,credit_card,2,191.71
ord_005709,1,credit_card,6,195.47
ord_005710,1,credit_card,1,330.83
ord_005711,1,credit_card,1,20.15
ord_005712,1,credit_card,2,35.56
ord_005713,1,voucher,1,685.18
ord_005714,1,credit_card,5,280.46
ord_005715,1,credit_card,1,97.95
ord_005716,1,boleto,1,438.15
ord_005717,1,credit_card,2,236.65
ord_005718,1,credit_card,6,28.16
ord_005719,1,voucher,1,272.86
ord_005720,1,boleto,1,89.76
ord_005721,1,credit_card,5,35.98
ord_005722,1,credit_card,1,188.74
ord_005723,1,credit_card,8,328.97
ord_005724,1,voucher,1,166.11
ord_005725,1,credit_card,6,83.03
ord_005726,1,boleto,1,209.06
ord_005727,1,credit_card,6,120.78
ord_005728,1,credit_card,4,28.26
ord_005729,1,credit_card,1,33.83
ord_005730,1,boleto,1,155.0
ord_005731,1,credit_card,2,77.59
ord_005732,1,credit_card,10,39.02
ord_005733,1,credit_card,1,46.76
ord_005734,1,boleto,1,217.11
ord_005735,1,credit_card,2,153.84
ord_005736,1,credit_card,1,27.75
ord_005737,1,credit_card,2,857.33
ord_005738,1,voucher,1,54.76
ord_005739,1,credit_card,1,90.58
ord_005740,1,credit_card,1,63.28
ord_005741,1,boleto,1,137.49
ord_005742,1,credit_card,5,113.28
ord_005743,1,boleto,1,167.24
ord_005744,1,boleto,1,68.44
ord_005745,1,credit_card,2,124.61
ord_005746,1,credit_card,1,219.07
ord_005747,1,credit_card,3,131.12
ord_005748,1,boleto,1,64.4
ord_005749,1,credit_card,2,42.89
ord_005750,1,credit_card,1,211.5
ord_005751,1,credit_card,1,211.61
ord_005752,1,credit_card,1,145.48
ord_005753,1,credit_card,3,284.42
ord_005754,1,boleto,1,65.99
ord_005755,1,credit_card,1,15.75
ord_005756,1,voucher,1,72.74
ord_005757,1,credit_card,1,163.53
ord_005758,1,boleto,1,136.04
ord_005759,1,credit_card,1,73.53
ord_005760,1,credit_card,5,79.33
ord_005761,1,credit_card,10,241.25
ord_005762,1,credit_card,4,91.06
ord_005763,1,boleto,1,134.55
ord_005764,1,credit_card,5,115.61
ord_005765,1,boleto,1,220.48
ord_005766,1,credit_card,1,420.37
ord_005767,1,credit_card,8,113.78
ord_005768,1,credit_card,1,280.01
ord_005769,1,boleto,1,951.35
ord_005770,1,credit_card,1,96.91
ord_005771,1,boleto,1,412.51
ord_005772,1,boleto,1,30.2
ord_005773,1,credit_card,3,71.99
ord_005774,1,credit_card,1,132.14
ord_005775,1,credit_card,8,66.81
ord_005776,1,credit_card,2,36.45
ord_005777,1,voucher,1,144.11
ord_005778,1,boleto,1,205.65
ord_005779,1,credit_card,1,103.06
ord_005780,1,boleto,1,340.42
ord_005781,1,boleto,1,150.2
ord_005782,1,credit_card,1,238.31
ord_005783,1,credit_card,1,66.67
ord_005784,1,credit_card,1,102.56
ord_005785,1,credit_card,1,98.48
ord_005786,1,credit_card,1,80.72
ord_005787,1,credit_card,6,38.97
ord_005788,1,credit_card,5,26.89
ord_005789,1,boleto,1,71.3
ord_005790,1,credit_card,4,41.72
ord_005791,1,credit_card,1,45.33
ord_005792,1,debit_card,1,117.43
ord_005793,1,credit_card,4,31.3
ord_005794,1,credit_card,2,120.96
ord_005795,1,credit_card,10,164.47
ord_005796,1,credit_card,4,25.57
ord_005797,1,credit_card,1,58.71
ord_005798,1,credit_card,10,121.7
ord_005799,1,credit_card,1,183.12
ord_005800,1,credit_card,1,165.52
ord_005801,1,boleto,1,251.82
ord_005802,1,credit_card,1,190.6
ord_005803,1,credit_card,3,62.67
ord_005804,1,credit_card,5,124.35
ord_005805,1,credit_card,10,160.92
ord_005806,1,credit_card,2,68.22
ord_005806,2,credit_card,4,68.22
ord_005807,1,debit_card,1,25.45
ord_005808,1,credit_card,10,120.98
ord_005809,1,credit_card,1,107.36
ord_005810,1,credit_card,1,257.33
ord_005811,1,credit_card,1,44.63
ord_005812,1,credit_card,4,44.72
ord_005812,2,credit_card,1,44.72
ord_005813,1,credit_card,3,218.52
ord_005814,1,credit_card,8,38.43
ord_005815,1,credit_card,1,21.1
ord_005816,1,boleto,1,94.41
ord_005817,1,credit_card,1,77.3
ord_005818,1,boleto,1,22.34
ord_005818,2,boleto,1,22.34
ord_005819,1,credit_card,1,103.77
ord_005820,1,credit_card,1,54.07
ord_005821,1,credit_card,1,29.26
ord_005822,1,credit_card,1,10.78
ord_005823,1,credit_card,1,150.79
ord_005824,1,credit_card,6,307.78
ord_005825,1,boleto,1,414.75
ord_005826,1,credit_card,1,123.01
ord_005827,1,boleto,1,169.63
ord_005828,1,credit_card,2,21.0
ord_005828,2,credit_card,1,21.0
ord_005829,1,credit_card,4,108.08
ord_005830,1,credit_card,1,26.22
ord_005831,1,credit_card,2,83.26
ord_005832,1,credit_card,1,105.29
ord_005833,1,voucher,1,78.33
ord_005834,1,credit_card,1,215.28
ord_005835,1,credit_card,6,229.6
ord_005836,1,boleto,1,136.86
ord_005837,1,boleto,1,186.41
ord_005838,1,credit_card,1,69.48
ord_005838,2,credit_card,2,69.48
ord_005839,1,credit_card,3,42.4
ord_005840,1,credit_card,2,58.09
ord_005841,1,debit_card,1,42.61
ord_005842,1,credit_card,1,46.65
ord_005843,1,credit_card,1,122.2
ord_005844,1,credit_card,1,102.87
ord_005845,1,credit_card,1,312.66
ord_005846,1,boleto,1,141.44
ord_005847,1,boleto,1,32.55
ord_005848,1,credit_card,4,216.4
ord_005849,1,credit_card,2,108.4
ord_005850,1,credit_card,5,312.05
ord_005851,1,boleto,1,34.18
ord_005852,1,credit_card,6,118.0
ord_005853,1,credit_card,1,139.89
ord_005854,1,credit_card,1,205.06
ord_005855,1,voucher,1,25.47
ord_005856,1,boleto,1,112.25
ord_005857,1,credit_card,6,102.06
ord_005858,1,credit_card,1,78.04
ord_005859,1,credit_card,1,52.17
ord_005860,1,credit_card,2,151.5
ord_005861,1,boleto,1,151.43
ord_005862,1,voucher,1,24.53
ord_005863,1,voucher,1,62.21
ord_005864,1,credit_card,3,37.52
ord_005865,1,credit_card,2,134.64
ord_005866,1,credit_card,1,40.72
ord_005867,1,voucher,1,25.12
ord_005868,1,credit_card,2,132.13
ord_005869,1,credit_card,1,67.41
ord_005870,1,credit_card,1,55.26
ord_005871,1,credit_card,1,42.74
ord_005871,2,credit_card,8,42.74
ord_005872,1,boleto,1,235.68
ord_005873,1,credit_card,1,55.07
ord_005874,1,credit_card,3,73.22
ord_005875,1,credit_card,2,292.18
ord_005876,1,boleto,1,48.07
ord_005877,1,boleto,1,209.25
ord_005878,1,boleto,1,88.91
ord_005879,1,credit_card,1,51.91
ord_005880,1,credit_card,2,26.18
ord_005881,1,credit_card,1,19.53
ord_005882,1,credit_card,1,121.9
ord_005883,1,credit_card,1,303.33
ord_005884,1,credit_card,1,73.11
ord_005885,1,credit_card,1,44.29
ord_005886,1,credit_card,1,123.77
ord_005887,1,credit_card,1,40.22
ord_005888,1,credit_card,1,63.5
ord_005889,1,debit_card,1,203.36
ord_005890,1,credit_card,1,53.99
ord_005891,1,credit_card,1,123.97
ord_005892,1,credit_card,1,72.77
ord_005893,1,credit_card,2,106.69
ord_005894,1,credit_card,2,152.27
ord_005895,1,credit_card,5,158.51
ord_005896,1,credit_card,1,37.4
ord_005897,1,credit_card,1,62.28
ord_005898,1,credit_card,1,221.11
ord_005899,1,debit_card,1,37.81
ord_005900,1,credit_card,1,128.99
ord_005901,1,credit_card,3,84.14
ord_005902,1,boleto,1,456.31
ord_005903,1,credit_card,1,61.5
ord_005904,1,credit_card,1,256.21
ord_005905,1,credit_card,3,200.04
ord_005906,1,credit_card,1,44.75
ord_005907,1,credit_card,2,57.55
ord_005908,1,boleto,1,60.92
ord_005909,1,credit_card,1,105.01
ord_005910,1,voucher,1,91.44
ord_005911,1,boleto,1,240.32
ord_005912,1,credit_card,1,86.38
ord_005913,1,credit_card,10,95.63
ord_005914,1,boleto,1,201.52
ord_005915,1,debit_card,1,19.22
ord_005916,1,credit_card,2,107.3
ord_005917,1,credit_card,4,62.33
ord_005918,1,credit_card,1,47.41
ord_005919,1,credit_card,2,50.92
ord_005920,1,credit_card,1,31.78
ord_005921,1,credit_card,1,112.04
ord_005922,1,credit_card,1,102.76
ord_005923,1,credit_card,3,30.73
ord_005924,1,credit_card,3,56.98
ord_005925,1,credit_card,1,180.37
ord_005926,1,credit_card,6,217.38
ord_005926,2,credit_card,1,217.38
ord_005927,1,boleto,1,183.68
ord_005928,1,boleto,1,57.16
ord_005929,1,credit_card,1,59.95
ord_005930,1,credit_card,3,59.87
ord_005931,1,credit_card,8,81.24
ord_005932,1,credit_card,4,85.9
ord_005933,1,credit_card,1,367.5
ord_005934,1,credit_card,1,146.63
ord_005935,1,credit_card,1,72.84
ord_005936,1,credit_card,5,74.45
ord_005937,1,credit_card,3,94.25
ord_005938,1,credit_card,1,108.52
ord_005939,1,credit_card,4,124.98
ord_005940,1,credit_card,2,108.9
ord_005941,1,credit_card,3,456.73
ord_005942,1,credit_card,6,38.83
ord_005943,1,credit_card,3,98.15
ord_005944,1,credit_card,2,607.02
ord_005945,1,credit_card,6,54.16
ord_005946,1,boleto,1,84.87
ord_005947,1,credit_card,1,33.67
ord_005948,1,voucher,1,95.62
ord_005949,1,credit_card,3,136.22
ord_005950,1,credit_card,2,122.98
ord_005950,2,credit_card,4,122.98
ord_005951,1,credit_card,1,78.74
ord_005952,1,credit_card,4,257.83
ord_005953,1,boleto,1,179.58
ord_005954,1,credit_card,8,223.16
ord_005955,1,credit_card,1,232.56
ord_005956,1,credit_card,1,134.93
ord_005957,1,boleto,1,124.2
ord_005958,1,credit_card,2,113.12
ord_005959,1,boleto,1,133.41
ord_005960,1,credit_card,5,53.4
ord_005961,1,credit_card,2,38.7
ord_005962,1,boleto,1,78.79
ord_005963,1,credit_card,1,49.06
ord_005964,1,credit_card,1,69.26
ord_005965,1,boleto,1,62.37
ord_005966,1,credit_card,1,106.51
ord_005967,1,credit_card,3,76.7
ord_005968,1,credit_card,2,415.33
ord_005969,1,credit_card,2,135.24
ord_005970,1,boleto,1,91.09
ord_005971,1,boleto,1,147.08
ord_005972,1,credit_card,6,104.25
ord_005973,1,credit_card,4,167.73
ord_005974,1,credit_card,1,36.63
ord_005975,1,credit_card,1,91.93
ord_005976,1,credit_card,1,237.78
ord_005977,1,credit_card,1,144.4
ord_005978,1,debit_card,1,193.79
ord_005979,1,credit_card,8,75.88
ord_005980,1,boleto,1,111.17
ord_005981,1,boleto,1,36.61
ord_005982,1,credit_card,1,74.56
ord_005983,1,credit_card,1,93.9
ord_005984,1,credit_card,1,143.84
ord_005985,1,boleto,1,17.81
ord_005986,1,credit_card,1,179.11
ord_005987,1,credit_card,1,202.36
ord_005988,1,boleto,1,91.25
ord_005989,1,credit_card,1,72.51
ord_005990,1,credit_card,5,212.91
ord_005991,1,boleto,1,181.27
ord_005992,1,boleto,1,105.66
ord_005993,1,credit_card,2,407.82
ord_005994,1,credit_card,8,120.45
ord_005995,1,credit_card,5,164.98
ord_005996,1,voucher,1,23.08
ord_005996,2,credit_card,1,23.08
ord_005997,1,credit_card,1,203.97
ord_005998,1,boleto,1,148.48
ord_005999,1,boleto,1,153.62
ord_006000,1,credit_card,10,158.62
ord_006001,1,credit_card,4,25.2
ord_006002,1,boleto,1,19.38
ord_006003,1,boleto,1,113.9
ord_006004,1,credit_card,4,40.67
ord_006005,1,credit_card,4,88.24
ord_006006,1,boleto,1,303.69
ord_006007,1,credit_card,3,80.32
ord_006008,1,credit_card,1,281.82
ord_006009,1,debit_card,1,319.9
ord_006010,1,credit_card,10,434.94
ord_006011,1,credit_card,4,51.06
ord_006012,1,credit_card,1,35.98
ord_006013,1,credit_card,1,54.66
ord_006014,1,boleto,1,176.08
ord_006015,1,credit_card,3,70.61
ord_006016,1,credit_card,10,86.83
ord_006017,1,credit_card,1,169.28
ord_006018,1,credit_card,1,59.02
ord_006019,1,credit_card,1,136.36
ord_006020,1,credit_card,4,100.89
ord_006021,1,credit_card,1,63.24
ord_006022,1,credit_card,4,188.03
ord_006023,1,credit_card,1,349.01
ord_006024,1,boleto,1,30.2
ord_006025,1,credit_card,5,128.68
ord_006026,1,credit_card,2,60.18
ord_006027,1,credit_card,2,55.37
ord_006028,1,credit_card,3,63.08
ord_006028,2,boleto,1,63.08
ord_006029,1,boleto,1,57.84
ord_006030,1,boleto,1,25.69
ord_006031,1,credit_card,8,266.57
ord_006032,1,credit_card,2,47.81
ord_006033,1,debit_card,1,249.8
ord_006034,1,boleto,1,448.43
ord_006035,1,credit_card,8,25.94
ord_006036,1,credit_card,2,84.62
ord_006037,1,credit_card,1,51.52
ord_006038,1,credit_card,5,138.75
ord_006039,1,boleto,1,142.44
ord_006040,1,credit_card,1,239.55
ord_006041,1,credit_card,1,86.37
ord_006042,1,credit_card,4,128.5
ord_006043,1,boleto,1,395.9
ord_006044,1,credit_card,1,159.2
ord_006045,1,credit_card,4,126.28
ord_006046,1,credit_card,1,274.37
ord_006047,1,voucher,1,388.61
ord_006048,1,credit_card,8,185.6
ord_006049,1,credit_card,1,57.92
ord_006050,1,credit_card,1,67.22
ord_006051,1,voucher,1,75.5
ord_006052,1,credit_card,1,49.55
ord_006053,1,credit_card,1,349.22
ord_006054,1,credit_card,1,147.25
ord_006055,1,credit_card,3,271.76
ord_006056,1,credit_card,3,32.81
ord_006057,1,credit_card,3,233.74
ord_006058,1,credit_card,2,267.17
ord_006059,1,credit_card,4,334.69
ord_006060,1,boleto,1,322.08
ord_006061,1,boleto,1,247.77
ord_006062,1,credit_card,1,90.63
ord_006063,1,boleto,1,147.15
ord_006064,1,credit_card,3,20.24
ord_006065,1,credit_card,1,42.55
ord_006066,1,credit_card,4,241.74
ord_006067,1,credit_card,1,86.29
ord_006068,1,credit_card,1,30.89
ord_006069,1,credit_card,3,200.1
ord_006070,1,credit_card,1,309.61
ord_006071,1,credit_card,1,214.11
ord_006072,1,credit_card,3,55.57
